file,source_sha256,row_id,row_number,status,role,evidence
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:80,80,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:81,81,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:82,82,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:83,83,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:84,84,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:85,85,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:86,86,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:87,87,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:88,88,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:89,89,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:90,90,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:91,91,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:92,92,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:93,93,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:94,94,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:95,95,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:96,96,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:97,97,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:98,98,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:99,99,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:100,100,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:101,101,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:102,102,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:103,103,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:104,104,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:105,105,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:106,106,reference_only,model,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:107,107,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:108,108,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:109,109,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:110,110,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:111,111,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:112,112,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:113,113,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:114,114,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:115,115,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:116,116,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:117,117,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:118,118,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:119,119,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:120,120,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:121,121,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:122,122,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:123,123,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:124,124,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:125,125,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:126,126,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:127,127,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
fig07_cylindrical_model_vs_experiment.csv,60237af0206202c2af750c9e7a957291ce5620e728c7474c9e72314ecd996603,fig07_cylindrical_model_vs_experiment.csv:data:128,128,reference_only,duplicate,source model reproduction or duplicate Fig3; never calibration target
