search_id,provider,query,result_rank,title,authors,year,doi_or_stable_id,result_url,retrieval_date,candidate_id,duplicate_of,screening_state
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,1,Homostachydrine (pipecolic acid betaine) as authentication marker of roasted blends of Coffea arabica and Coffea canephora (Robusta) beans,Luigi Servillo; Alfonso Giovane; Rosario Casale; Domenico Cautela; Nunzia D’Onofrio; Maria Luisa Balestrieri; Domenico Castaldo,2016,10.1016/j.foodchem.2016.02.154,https://doi.org/10.1016/j.foodchem.2016.02.154,2026-08-25,candidate_0113,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,2,Changes in content and biosynthetic activity of caffeine and trigonelline during growth and ripening of Coffea arabica and Coffea canephora fruits,Yukiko Koshiro; Xin-Qiang Zheng; Ming-Li Wang; Chifumi Nagai; Hiroshi Ashihara,2006,10.1016/j.plantsci.2006.03.017,https://doi.org/10.1016/j.plantsci.2006.03.017,2026-08-25,candidate_0114,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,3,Analiza EST klonov križancev Coffea arabica X Coffea canephora in Coffea canephora X Coffea congensis,Tina SVETEK; Nataša ŠIBANC,2012,10.14720/aas.2012.99.1.14533,https://doi.org/10.14720/aas.2012.99.1.14533,2026-08-25,candidate_0115,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,4,"Review for ""Comparative evaluation of phenolics and antioxidant activities of hot air and superheated steam roasted coffee beans ( Coffea canephora )""",,2021,10.1111/ijfs.15393/v1/review1,https://doi.org/10.1111/ijfs.15393/v1/review1,2026-08-25,candidate_0116,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,5,Discrimination between Coffea arabica and Coffea canephora variant robusta beans using infrared spectroscopy,E Kemsley,1995,10.1016/0308-8146(95)00030-m,https://doi.org/10.1016/0308-8146(95)00030-m,2026-08-25,candidate_0117,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,6,Elektronik Burun Kullanılarak Arabika (Coffea Arabica) ve Robusta (Coffea Canephora) Kahvelerinin Ayrıştırılması,Ali Can İNCEGÜL; Kubilay TAŞDELEN,2021,10.30516/bilgesci.912146,https://doi.org/10.30516/bilgesci.912146,2026-08-25,candidate_0118,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,7,"Review for ""Comparative evaluation of phenolics and antioxidant activities of hot air and superheated steam roasted coffee beans ( Coffea canephora )""",,2021,10.1111/ijfs.15393/v1/review2,https://doi.org/10.1111/ijfs.15393/v1/review2,2026-08-25,candidate_0119,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,8,Physical Quality Characteristics of Coffea arabica and Coffea canephora  Coffee Beans,Ika Priantari; Hendi Firmanto,2022,10.23960/jbekh.v9i2.267,https://doi.org/10.23960/jbekh.v9i2.267,2026-08-25,candidate_0120,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,9,Lactam ent-Kaurane Diterpene: A New Class of Diterpenoids Present in Roasted Beans of Coffea arabica,,,10.1021/acs.jafc.9b08149.s001,https://doi.org/10.1021/acs.jafc.9b08149.s001,2026-08-25,candidate_0121,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,10,"Caffeine, trigonelline, chlorogenic acids and sucrose diversity in wild Coffea arabica L. and C. canephora P. accessions",C.-L Ky; J Louarn; S Dussert; B Guyot; S Hamon; M Noirot,2001,10.1016/s0308-8146(01)00204-7,https://doi.org/10.1016/s0308-8146(01)00204-7,2026-08-25,candidate_0067,candidate_0067,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,11,"Decision letter for ""Comparative evaluation of phenolics and antioxidant activities of hot air and superheated steam roasted coffee beans ( Coffea canephora )""",,2021,10.1111/ijfs.15393/v1/decision1,https://doi.org/10.1111/ijfs.15393/v1/decision1,2026-08-25,candidate_0122,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,12,Quantification of Coffea arabica and Coffea canephora var. robusta in roasted and ground coffee blends,Laura Ruth Cagliani; Gloria Pellegrino; Graziella Giugno; Roberto Consonni,2013,10.1016/j.talanta.2012.12.003,https://doi.org/10.1016/j.talanta.2012.12.003,2026-08-25,candidate_0123,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,13,Volatile compounds profiles in unroasted Coffea arabica and Coffea canephora beans from different countries,Daniel KNYSAK,2017,10.1590/1678-457x.19216,https://doi.org/10.1590/1678-457x.19216,2026-08-25,candidate_0124,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,14,"Decision letter for ""Comparative evaluation of phenolics and antioxidant activities of hot air and superheated steam roasted coffee beans ( Coffea canephora )""",,2021,10.1111/ijfs.15393/v2/decision1,https://doi.org/10.1111/ijfs.15393/v2/decision1,2026-08-25,candidate_0125,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,15,Otimização do processo de torração do cafe robusta (Coffea canephora Conillon) para formulação de blends com cafe arabica (Coffea arabica),Luciane Carneiro Mendes,,10.47749/t/unicamp.1999.175809,https://doi.org/10.47749/t/unicamp.1999.175809,2026-08-25,candidate_0126,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,16,Differential regulation of caffeine metabolism in Coffea arabica (Arabica) and Coffea canephora (Robusta),Charlène Perrois; Susan R. Strickler; Guillaume Mathieu; Maud Lepelley; Lucie Bedon; Stéphane Michaux; Jwanro Husson; Lukas Mueller; Isabelle Privat,2014,10.1007/s00425-014-2170-7,https://doi.org/10.1007/s00425-014-2170-7,2026-08-25,candidate_0064,candidate_0064,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,17,"Author response for ""Comparative evaluation of phenolics and antioxidant activities of hot air and superheated steam roasted coffee beans ( Coffea canephora )""",Nathamol Chindapan; Nujaree Chaninkun; Sakamon Devahastin,2021,10.1111/ijfs.15393/v2/response1,https://doi.org/10.1111/ijfs.15393/v2/response1,2026-08-25,candidate_0127,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,18,Los rizobios incrementan la germinación de las semillas de Coffea arabica y Coffea canephora. Segunda evidencia en Cuba Rhizobia increases the germination of Coffea arabica and Coffea canephora seeds. Second evidence in Cuba,Sucleidi Nápoles-Vinent; Silfredo Milanés-Riquene; Ionel Hernández-Forte; Belkis Morales-Mena; María Caridad Nápoles-Garcias,2021,10.15517/am.v33i1.45719,https://doi.org/10.15517/am.v33i1.45719,2026-08-25,candidate_0128,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,19,Analisis Kadar Kafein dalam Green Bean dan Roasted Bean Kopi Robusta (Coffea canephora) Temanggung Menggunakan Spektrofotometer UV,Mega Karina Putri; Beta Ria Erika Marita Dellima,2022,10.25026/jsk.v4i6.1253,https://doi.org/10.25026/jsk.v4i6.1253,2026-08-25,candidate_0129,,OUT_OF_SCOPE_NON_INVENTORY
q04_crossref,Crossref,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,20,Screening for 16- O -methylcafestol in roasted coffee by high-performance thin-layer chromatography–fluorescence detection – Determination of  Coffea canephora  admixtures to  Coffea arabica,Claudia Oellig; Jessica Radovanovic,2017,10.1016/j.chroma.2017.10.031,https://doi.org/10.1016/j.chroma.2017.10.031,2026-08-25,candidate_0130,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,1,Climate Change and Coffee Quality: Systematic Review on the Effects of Environmental and Management Variation on Secondary Metabolites and Sensory Attributes of Coffea arabica and Coffea canephora,Selena Ahmed; Sarah Brinkley; Erin Smith; Ariella Sela; Mitchell Theisen; Cyrena Thibodeau; Teresa Warne; Evan P. Anderson; Natalie Van Dusen; Peter Giuliano; Kim Elena Ionescu; Sean B. Cash,2021,10.3389/fpls.2021.708013,https://doi.org/10.3389/fpls.2021.708013,2026-08-25,candidate_0131,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,2,Biosynthesis of Chlorogenic Acids in Growing and Ripening Fruits of Coffea arabica and Coffea canephora Plants,Yukiko Koshiro; Mel C. Jackson; Riko Katahira; Mingli Wang; Chifumi Nagai; Hiroshi Ashihara,2007,10.1515/znc-2007-9-1017,https://doi.org/10.1515/znc-2007-9-1017,2026-08-25,candidate_0132,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,3,An EST-based analysis identifies new genes and reveals distinctive gene expression features of Coffea arabica and Coffea canephora,Jorge MC Mondego; Ramon O Vidal; Marcelo Falsarella Carazzolle; Eric K. Tokuda; Lucas P Parizzi; Gustavo GL Costa; Luiz Filipe Protásio Pereira; Alan Carvalho Andrade; Carlos Augusto Colombo; Luiz GE Vieira; Gonçalo AG Pereira,2011,10.1186/1471-2229-11-30,https://doi.org/10.1186/1471-2229-11-30,2026-08-25,candidate_0133,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,4,The lipid fraction of the coffee bean,Karl Speer; I. Kölling‐Speer,2006,10.1590/s1677-04202006000100014,https://doi.org/10.1590/s1677-04202006000100014,2026-08-25,candidate_0134,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,5,Quality assessment of Arabica and Robusta green and roasted coffees ? A rev,Natalina Bichobr; Fernando Lidonbr; Jos o,2013,10.9755/ejfa.v25i12.17290,https://doi.org/10.9755/ejfa.v25i12.17290,2026-08-25,candidate_0078,candidate_0078,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,6,Quality and bioactive compounds of blends of Arabica and Robusta spray-dried coffee,Prinya Wongsa; Nuttida Khampa; Sineenat Horadee; Jeeranun Chaiwarith; Nithiya Rattanapanone,2019,10.1016/j.foodchem.2019.01.088,https://doi.org/10.1016/j.foodchem.2019.01.088,2026-08-25,candidate_0135,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,7,"Caffeine, trigonelline, chlorogenic acids, melanoidins, and diterpenes contents of Coffea canephora coffees produced in the Amazon",Thayna Viencz; Lucas Bonfanti Acre; Rodrigo Barros Rocha; Enrique Anastácio Alves; A. R. Ramalho; Marta de Toledo Benassi,2023,10.1016/j.jfca.2023.105140,https://doi.org/10.1016/j.jfca.2023.105140,2026-08-25,candidate_0079,candidate_0079,ATLAS_INCLUDED_METADATA_ONLY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,8,"Sensory Description of Cultivars (Coffea Arabica L.) Resistant to Rust and Its Correlation with Caffeine, Trigonelline, and Chlorogenic Acid Compounds",Larissa de Oliveira Fassio; Marcelo Ribeiro Malta; Gladyston Rodrigues Carvalho; Gilberto Rodrigues Liska; Priscilla De Lima; Carlos José Pimenta,2016,10.3390/beverages2010001,https://doi.org/10.3390/beverages2010001,2026-08-25,candidate_0136,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,9,"Non-destructive analysis of sucrose, caffeine and trigonelline on single green coffee beans by hyperspectral imaging",Nicola Caporaso; Martin B. Whitworth; Stephen Grebby; Ian D. Fisk,2017,10.1016/j.foodres.2017.12.031,https://doi.org/10.1016/j.foodres.2017.12.031,2026-08-25,candidate_0029,candidate_0029,ATLAS_INCLUDED_METADATA_ONLY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,10,"Chlorogenic acids, caffeine content and antioxidant properties of green coffee extracts: influence of green coffee bean preparation",Magdalena Jeszka‐Skowron; Aleksandra Sentkowska; Krystyna Pyrzyńska; María-Paz De Peña,2016,10.1007/s00217-016-2643-y,https://doi.org/10.1007/s00217-016-2643-y,2026-08-25,candidate_0030,candidate_0030,ATLAS_INCLUDED_METADATA_ONLY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,11,Phytochemical overview and medicinal importance of Coffea species from the past until now,Éva Brigitta Patay; Tímea Bencsik; Nóra Papp,2016,10.1016/j.apjtm.2016.11.008,https://doi.org/10.1016/j.apjtm.2016.11.008,2026-08-25,candidate_0137,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,12,"Impact of different roasting conditions on the chemical composition, antioxidant activities, and color of Coffea canephora and Coffea arabica L. samples",Valdeir Viana Freitas; Larissa Lorrane Rodrigues Borges; Gabriel Abranches Dias Castro; Marcelo Henrique dos Santos; Márcia Cristina Teixeira Ribeiro Vidigal; Sérgio Antônio Fernandes; Paulo César Stringheta,2023,10.1016/j.heliyon.2023.e19580,https://doi.org/10.1016/j.heliyon.2023.e19580,2026-08-25,candidate_0082,candidate_0082,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,13,Evaluation of antioxidant and anti-tyrosinase activities as well as stability of green and roasted coffee bean extracts from Coffea arabica and Coffea canephora grown in Thailand,Kanokwan Kiattisin; Nantarat Thananya; Pimporn Leelapornpisid,2016,10.5897/jpp2016.0413,https://doi.org/10.5897/jpp2016.0413,2026-08-25,candidate_0138,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,14,"Species, roasting degree and decaffeination influence the antibacterial activity of coffee against Streptococcus mutans",Andréa Fonseca‐Gonçalves; Renata Simões Moraes; Daniel Perrone; Lucianne Cople Maia; Kátia Regina Netto dos Santos; Natália Lopes Pontes Iorio; Adriana Farah,2009,10.1016/j.foodchem.2009.05.063,https://doi.org/10.1016/j.foodchem.2009.05.063,2026-08-25,candidate_0139,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,15,Chemometric models for the quantitative descriptive sensory analysis of Arabica coffee beverages using near infrared spectroscopy,Juliano Souza Ribeiro; Márcia M. C. Ferreira; T. J. G. Salva,2010,10.1016/j.talanta.2010.11.001,https://doi.org/10.1016/j.talanta.2010.11.001,2026-08-25,candidate_0073,candidate_0073,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,16,Organic Compounds in Green Coffee Beans,Feifei Wei; Masaru Tanokura,2014,10.1016/b978-0-12-409517-5.00017-6,https://doi.org/10.1016/b978-0-12-409517-5.00017-6,2026-08-25,candidate_0140,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,17,Roasting process affects differently the bioactive compounds and the antioxidant activity of arabica and robusta coffees,Josiane Alessandra Vignoli; Marcelo Caldeira Viegas; Denisley Gentil Bassoli; Marta de Toledo Benassi,2013,10.1016/j.foodres.2013.06.006,https://doi.org/10.1016/j.foodres.2013.06.006,2026-08-25,candidate_0068,candidate_0068,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,18,NMR quantification of 16-O-methylcafestol and kahweol in Coffea canephora var. robusta beans from different geographical origins,Claudia Finotello; Cristina Forzato; Alessandra Gasparini; Stefano Mammi; Luciano Navarini; Elisabetta Schievano,2016,10.1016/j.foodcont.2016.12.019,https://doi.org/10.1016/j.foodcont.2016.12.019,2026-08-25,candidate_0141,,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,19,Correlation between the composition of green Arabica coffee beans and the sensory quality of coffee brews,Mayara de Souza Gois Barbosa; Maria Brígida dos Santos Scholz; Cíntia Sorane Good Kitzberger; Marta de Toledo Benassi,2019,10.1016/j.foodchem.2019.04.072,https://doi.org/10.1016/j.foodchem.2019.04.072,2026-08-25,candidate_0075,candidate_0075,OUT_OF_SCOPE_NON_INVENTORY
q04_openalex,OpenAlex,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,20,Discrimination between Arabica and Robusta Coffees Using Hydrosoluble Compounds: Is the Efficiency of the Parameters Dependent on the Roast Degree?,Rafael Carlos Eloy Dias; Marta de Toledo Benassi,2015,10.3390/beverages1030127,https://doi.org/10.3390/beverages1030127,2026-08-25,candidate_0069,candidate_0069,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,1,"Coffea Roasterie and Espresso Bar - Sioux Falls, South Dakota",,,,https://coffearoasterie.com/,2026-08-25,candidate_0142,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,2,Coffea - Wikipedia,,,,https://en.wikipedia.org/wiki/Coffea,2026-08-25,candidate_0143,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,3,"Coffea | Description, Genus, Coffee, Species, & Facts | Britannica",,,,https://www.britannica.com/plant/Coffea,2026-08-25,candidate_0144,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,4,Coffea Roasterie - Facebook,,,,https://www.facebook.com/CoffeaRoasterie/,2026-08-25,candidate_0145,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,5,Coffee - Wikipedia,,,,https://en.wikipedia.org/wiki/Coffee,2026-08-25,candidate_0146,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,6,"Coffea - Simple English Wikipedia, the free encyclopedia",,,,https://simple.wikipedia.org/wiki/Coffea,2026-08-25,candidate_0147,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,7,"Coffee | Origin, Types, Uses, History, & Facts | Britannica",,,,https://www.britannica.com/topic/coffee,2026-08-25,candidate_0148,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,8,Coffea arabica - Wikipedia,,,,https://en.wikipedia.org/wiki/Coffea_arabica,2026-08-25,candidate_0149,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,9,Coffea canephora - Wikipedia,,,,https://en.wikipedia.org/wiki/Coffea_canephora,2026-08-25,candidate_0150,,OUT_OF_SCOPE_NON_INVENTORY
q04_generalpublicweb,GeneralPublicWeb,Coffea arabica Coffea canephora caffeine trigonelline roasted beans,10,Home - Coffea Foods,,,,https://coffeafoods.com/,2026-08-25,candidate_0151,,OUT_OF_SCOPE_NON_INVENTORY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,1,"Optimization of Methodology for Simultaneous Quantification of Trigonelline, 5Caffeoylquinic Acid, and Caffeine in Green and Roasted Coffee Extracts by HPLC",,,10.1021/acsomega.5c05526.s001,https://doi.org/10.1021/acsomega.5c05526.s001,2026-08-25,candidate_0001,candidate_0001,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,2,Trigonelline in coffee,Angela Stennert; Hans Gerhard Maier,1996,10.1007/bf01229683,https://doi.org/10.1007/bf01229683,2026-08-25,candidate_0088,candidate_0088,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,3,"The influence of coffee bean maturity on the content of chlorogenic acids, caffeine and trigonelline",M.N. Clifford; T. Kazi,1987,10.1016/0308-8146(87)90167-1,https://doi.org/10.1016/0308-8146(87)90167-1,2026-08-25,candidate_0083,candidate_0083,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,4,"Abstract B73: The association of caffeine, trigonelline, and chlorogenic acid, active components from coffee, enhances caffeine-induced cytotoxicity in hepatocellular carcinoma cells",Guilherme Ribeiro Romualdo; Tereza Cristina Da Silva; Bruno Cogliati; Luis Fernando Barbisan,2018,10.1158/1557-3265.tcm17-b73,https://doi.org/10.1158/1557-3265.tcm17-b73,2026-08-25,candidate_0092,candidate_0092,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,5,Determination of Caffeine and Trigonelline in Coffee by Paper Chromatography,Lawrence Kogan; F. J. DiCarlo; W. E. Maynard,1953,10.1021/ac60079a036,https://doi.org/10.1021/ac60079a036,2026-08-25,candidate_0093,candidate_0093,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,6,"Fast simultaneous analysis of caffeine, trigonelline, nicotinic acid and sucrose in coffee by liquid chromatography–mass spectrometry",Daniel Perrone; Carmen Marino Donangelo; Adriana Farah,2008,10.1016/j.foodchem.2008.03.012,https://doi.org/10.1016/j.foodchem.2008.03.012,2026-08-25,candidate_0094,candidate_0094,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,7,"HPLC/diode-array applied to the thermal degradation of trigonelline, nicotinic acid and caffeine in coffee",S. Casal; M. Beatriz Oliveira; Margarida A. Ferreira,2000,10.1016/s0308-8146(99)00228-9,https://doi.org/10.1016/s0308-8146(99)00228-9,2026-08-25,candidate_0003,candidate_0003,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,8,"Influence of Post-harvest Treatment on the Chlorogenic Acid (3, 4, 5-Caffeoylquinic Acids), Caffeine and Trigonelline Content of Green Coffee Beans of Ethiopian Origin",Girum  Habte Beyene; Kyong Kim; Joon Hong; Ji Choi; Eun Nho,2025,10.2139/ssrn.5533441,https://doi.org/10.2139/ssrn.5533441,2026-08-25,candidate_0084,candidate_0084,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,9,Selective determination of caffeine and trigonelline in aqueous extract of green coffee beans by FT-MIR-ATR spectroscopy,Hagos Yisak; Mesfin Redi-Abshiro; Bhagwan Singh Chandravanshi,2018,10.1016/j.vibspec.2018.05.003,https://doi.org/10.1016/j.vibspec.2018.05.003,2026-08-25,candidate_0095,candidate_0095,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,10,"Comparison of Extraction Methods for Caffeine, Chlorogenic Acids and Trigonelline in Green and Roasted Coffee Beans",Adriana S. Franca; Leandro S. Oliveira; Maria Lúcia A. Borges; Vany P. Ferraz,2001,10.13031/2013.7478,https://doi.org/10.13031/2013.7478,2026-08-25,candidate_0002,candidate_0002,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,11,Packing of Roast and Instant Coffee,R. J. Clarke,1987,10.1007/978-94-009-3417-7_7,https://doi.org/10.1007/978-94-009-3417-7_7,2026-08-25,candidate_0152,,OUT_OF_SCOPE_NON_INVENTORY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,12,"Simultaneous determination of total chlorogenic acid, trigonelline and caffeine in green coffee samples by high performance gel filtration chromatography",C.A.B. De Maria; L.C. Trugo; R.F.A. Moreira; M. Petracco,1995,10.1016/0308-8146(95)93298-6,https://doi.org/10.1016/0308-8146(95)93298-6,2026-08-25,candidate_0153,,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,13,Speculation on DPN as a Biochemical Precursor of Caffeine and Trigonelline in Coffee*,R.E. Kremers,1954,10.1002/jps.3030430711,https://doi.org/10.1002/jps.3030430711,2026-08-25,candidate_0154,,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,14,High-Performance Liquid Chromatography Analysis of Caffeine and Trigonelline in Instant Coffee: A Malaysian Market Study,Yen Mae Lee; Cherlyn Chen Xia Cheng; Lai Chun Wong,2025,10.22452/mjs.vol44no4.5,https://doi.org/10.22452/mjs.vol44no4.5,2026-08-25,candidate_0155,,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,15,"Rapid Analysis of Caffeine, Protein and Trigonelline in Ugandan Arabica Coffee Using NIRS and Machine Learning Algorithms",Joseph Mbihayeimaana; Jimcall Pfumorodze; Ephraim Nuwamanya; Godfrey Sseremba; Vincent Kyaligonza; Paula Iragaba; Michael Kanaabi; James Madzimure,2026,10.3390/plants15142117,https://doi.org/10.3390/plants15142117,2026-08-25,candidate_0156,,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,16,Toward Smart Online Coffee Roasting Process Control: Feasibility of Real-Time Prediction of Coffee Roast Degree and Brew Antioxidant Capacity by Single-Photon Ionization Mass Spectrometric Monitoring of Roast Gases,,,10.1021/acs.jafc.9b06502.s001,https://doi.org/10.1021/acs.jafc.9b06502.s001,2026-08-25,candidate_0157,,OUT_OF_SCOPE_NON_INVENTORY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,17,Time-resolved extraction of caffeine and trigonelline from finely-ground espresso coffee with varying particle sizes and tamping pressures,Michael Kuhn; Sandra Lang; Franziska Bezold; Mirjana Minceva; Heiko Briesen,2017,10.1016/j.jfoodeng.2017.03.002,https://doi.org/10.1016/j.jfoodeng.2017.03.002,2026-08-25,candidate_0158,,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,18,Caffeine content in filter coffee brews as a function of degree of roast and extraction yield,Zachary R. Lindsey; Joshua R. Williams; James S. Burgess; Nathan T. Moore; Pierce M. Splichal,2024,10.1038/s41598-024-80385-3,https://doi.org/10.1038/s41598-024-80385-3,2026-08-25,candidate_0087,candidate_0087,ATLAS_INCLUDED_METADATA_ONLY
q05_crossref,Crossref,coffee roast colour caffeine trigonelline,19,Changes of the trigonelline and caffein contents in coffee beans during the course of roast.,Toshio NAKABAYASHI; Mitsuaki MASANO,1986,10.3136/nskkk1962.33.10_725,https://doi.org/10.3136/nskkk1962.33.10_725,2026-08-25,candidate_0159,,ATLAS_INCLUDED_METADATA_ONLY
